Timestamp	GazePointXLeft	GazePointYLeft	DistanceLeft	PupilLeftX	PupilLeftY	PupilArea	CRLeftX	CRLeftY	CRArea	ValidityLeft	GazePointXRight	GazePointYRight	DistanceRight	PupilRightX	PupilRightY	PupilArea	CRRightX	CRRightY	CRArea	ValidityRight
15669	-25.4063335556485	25.528899705412	500	277.583081570997	188.691842900302	993	279.090909090909	201.818181818182	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15677	-25.4019849597468	25.2985038152708	500	277.457142857143	188.786734693878	980	278.952380952381	201.809523809524	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15685	-25.4094956758354	25.6363693916441	500	277.385480572597	188.875255623722	978	278.9	202.05	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15694	-25.3299140389859	25.70926785833	500	277.439300411523	188.839506172839	972	278.9	202.05	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15702	-25.4340090363258	25.3297785104328	500	277.29012345679	188.916666666667	972	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15710	-25.4129208859322	25.6283487828995	500	277.292887029289	188.781380753138	956	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15719	-25.4236904407036	25.5828365135202	500	277.287066246057	188.802313354364	951	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15727	-25.4782183312828	25.6823972158671	500	277.243928194298	188.759239704329	947	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15735	-25.5704158835825	25.5442289889669	500	277.183544303797	188.824894514768	948	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15744	-25.6144249147063	25.4981602741101	500	277.153846153846	188.847222222222	936	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15752	-25.6131143595273	25.6441969539339	500	277.148706896552	188.78125	928	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15760	-25.6467473844083	25.6325094537583	500	277.125	188.787715517241	928	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15769	-25.6663536007499	25.7561398064862	500	277.105717367853	188.732470334412	927	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15777	-25.4775573847722	25.7317204149342	500	277.242358078603	188.736899563319	916	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15785	-25.5575741244471	25.8145700722699	500	277.18152173913	188.702173913043	920	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15794	-25.6500442087752	25.6901935275457	500	277.120218579235	188.76174863388	915	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15802	-25.6703495128086	25.8036470992833	500	277.018599562363	188.804157549234	914	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15810	-25.4814148869174	25.6175913649625	500	277.053846153846	188.836263736264	910	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15819	-25.4597242838376	25.5756442309775	500	277.071111111111	188.854444444444	900	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15827	-25.5097199936911	25.5407738069688	500	277.036748329621	188.871937639198	898	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15835	-25.5481748846155	25.6276248966146	500	277.005567928731	188.834075723831	898	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15844	-25.3815560250787	25.5777951493296	500	277.00785634119	188.850729517396	891	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15852	-25.431680438061	25.7209353472824	500	276.989932885906	188.930648769575	894	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15860	-25.480413567666	26.0609855338582	500	276.867117117117	188.885135135135	888	278.45	202.25	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15869	-25.4944649610326	26.0039905814882	500	276.859410430839	188.91156462585	882	278.45	202.25	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15877	-25.562144587171	25.874117310431	500	276.816234498309	188.972942502818	887	278.45	202.25	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15885	-25.61740418365	25.6806666796937	500	276.755630630631	188.917792792793	888	278.421052631579	202.105263157895	19	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15894	-25.5219545088772	25.6979848701575	500	276.823462414579	188.906605922551	878	278.421052631579	202.105263157895	19	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15902	-25.6655496810776	25.6463530160466	500	276.801362088536	188.829738933031	881	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15910	-25.6255322408707	25.7605800587955	500	276.825396825397	188.77664399093	882	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15919	-25.5747472218209	25.637201810087	500	276.867045454545	188.830681818182	880	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15927	-25.5836154061871	25.780441024266	500	276.854710556186	188.766174801362	881	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15935	-25.5163244634958	25.6692557053408	500	276.90763968073	188.814139110604	877	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15944	-25.486698991705	25.9497771327727	500	276.917233560091	188.685941043084	882	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15952	-25.498257688301	25.9164724207752	500	276.910329171396	188.701475595914	881	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15960	-25.4462927172612	25.8810437465877	500	276.949037372593	188.715741789354	883	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15969	-25.4206336912448	25.9680213590237	500	276.963800904977	188.675339366516	884	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15977	-25.4918762942475	25.753289307056	500	276.921679909194	188.7752553916	881	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15985	-25.5281057296594	25.7836584133804	500	276.894438138479	188.762769580023	881	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
15994	-25.4729960537327	25.641425989978	500	276.939841089671	188.825198637911	881	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16002	-25.4508689696629	25.7459317187132	500	276.951357466063	188.777149321267	884	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16010	-25.4522652456107	25.6970519482389	500	276.952380952381	188.799319727891	882	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16019	-25.4048248083878	25.6659429791222	500	276.987598647125	188.811724915445	887	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16027	-25.5184065205928	25.7763939517815	500	276.925507900677	188.908577878104	886	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16035	-25.4160725146774	25.8572642541259	500	276.995459704881	188.868331441544	881	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16044	-25.4623070647041	25.6819026715635	500	276.9696287964	188.949381327334	889	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16052	-25.4267131621402	25.7810344187142	500	276.991001124859	188.903262092238	889	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16060	-25.580471140785	25.3119685994993	500	276.995490417136	188.977452085682	887	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16069	-25.4658805052126	25.49837925141	500	277.069898534386	188.889515219842	887	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16077	-25.4674432159714	25.6163745003816	500	277.063901345291	188.836322869955	892	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16085	-25.6064663580766	25.7107362252174	500	277.068462401796	188.843995510662	891	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16094	-25.5738137413138	25.752254056605	500	277.090200445434	188.824053452116	898	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16102	-25.5824910428503	25.7607442895732	500	277.083612040134	188.820512820513	897	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16110	-25.6481653499355	25.511627204259	500	277.046770601336	188.935412026726	898	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16119	-25.5472842499062	25.860666181992	500	277.104740904079	188.773980154355	907	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16127	-25.6622037260642	25.5421176311704	500	277.117647058824	188.829078801332	901	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16135	-25.4409060683948	25.6051056891762	500	277.191583610188	188.885935769657	903	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16144	-25.6037912621114	25.5106083242451	500	277.160970231533	188.841234840132	907	278.809523809524	201.952380952381	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16152	-25.4712553714006	25.6823350069709	500	277.166666666667	188.852097130243	906	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16160	-25.5685646090677	25.8981740568269	500	277.170142700329	188.85510428101	911	278.809523809524	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16169	-25.554790446775	25.5819302977333	500	277.193194291987	188.997804610318	911	278.809523809524	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16177	-25.5606120355012	25.8386485238692	500	277.178336980306	188.881838074398	914	278.809523809524	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16185	-25.397415525804	25.3922723484279	500	277.231441048035	188.980349344978	916	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16194	-25.4449078689537	25.6611643059077	500	277.186403508772	188.860745614035	912	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16202	-25.489706173677	25.5999490011729	500	277.156862745098	188.889978213508	918	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16210	-25.4363054277515	25.6016743492229	500	277.195016251354	188.887323943662	923	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16219	-25.4012335013617	25.3972648445042	500	277.228509249184	188.978237214363	919	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16227	-25.540684871765	25.5165126331913	500	277.123778501629	188.929424538545	921	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16235	-25.5702636309611	25.7517348370035	500	277.092772384035	188.824163969795	927	278.727272727273	202.045454545455	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16244	-25.4144545778996	25.443084699015	500	277.108953613808	188.912621359223	927	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16252	-25.4006272551369	25.4272438200849	500	277.119483315393	188.91926803014	929	278.619047619048	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16260	-25.3864799705937	25.316196666032	500	277.015102481122	188.968716289105	927	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16268	-25.3583595619813	25.3111612270509	500	277.03536977492	188.969989281886	933	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16277	-25.5503634536067	25.6453839235334	500	276.908021390374	188.968983957219	935	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16285	-25.5786062855894	25.6846047152821	500	276.81230116649	189.059384941675	943	278.45	202.25	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16293	-25.6458697285887	25.787951348261	500	276.759615384615	189.014957264957	936	278.45	202.25	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16302	-25.632170856551	25.4076848130994	500	276.756382978723	189.041489361702	940	278.421052631579	202.105263157895	19	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16310	-25.552012155489	25.2360825858376	500	276.7	189.110526315789	950	278.3	202.1	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16318	-25.4820736428373	25.3163838349214	500	276.674050632911	189.244725738397	948	278.227272727273	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16327	-25.466859317396	25.5702646834888	500	276.664570230608	189.248427672956	954	278.217391304348	202.391304347826	23	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16335	-25.5978516467804	25.8615974827132	500	276.558482613277	189.121180189673	949	278.217391304348	202.391304347826	23	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16343	-25.7037553062207	25.6616292153725	500	276.490585774059	189.215481171548	956	278.217391304348	202.391304347826	23	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16352	-25.7363314155505	25.2411065435779	500	276.449108079748	189.287513116474	953	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16360	-25.7576654515933	25.1779751430306	500	276.445020746888	189.186721991701	964	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16368	-25.6351679876586	25.3238267755361	500	276.527139874739	189.116910229645	958	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16377	-25.6285469801075	25.4027752982139	500	276.528616024974	189.081165452653	961	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16385	-25.7387131301613	25.3177141421201	500	276.452849740933	189.123316062176	965	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16393	-25.6903755148787	25.4573048749011	500	276.473195876289	189.188659793814	970	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16402	-25.7307641922405	25.528340248861	500	276.441115702479	189.15805785124	968	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16410	-25.4901567359115	25.4201460122549	500	276.52366255144	189.143004115226	972	278.086956521739	202.217391304348	23	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16418	-25.6117321584997	25.0410699596952	500	276.456140350877	189.190918472652	969	278.090909090909	202.090909090909	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16427	-25.6217109495548	24.9898486549349	500	276.550665301945	189.266120777892	977	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16435	-25.6203332787077	25.0223567367156	500	276.550308008214	189.251540041068	974	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16443	-25.7109521383467	25.0700048616406	500	276.483180428135	189.233435270133	981	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16452	-25.7091063620619	25.3281839948258	500	276.465092402464	189.247433264887	974	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16460	-25.6194912145636	25.3767026805326	500	276.527551020408	189.222448979592	980	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16468	-25.7439764356303	25.1963891219435	500	276.445463812436	189.307849133537	981	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16477	-25.6612935789299	24.9354214332157	500	276.524489795918	189.291836734694	980	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16485	-25.601313062219	25.0914373072873	500	276.561099796334	189.219959266802	982	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16493	-25.7252968749765	24.9665536272845	500	276.477157360406	189.280203045685	985	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16502	-25.5691679985982	25.0376573945983	500	276.586382113821	189.242886178862	984	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16510	-25.7066221582401	25.2021309240895	500	276.472137791287	189.303951367781	987	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16518	-25.6073345906065	25.0763765722061	500	276.548743718593	189.356783919598	995	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16527	-25.5938703566207	25.202277406339	500	276.553191489362	189.299898682877	987	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16535	-25.7732915357189	24.8896018299101	500	276.44578313253	189.316265060241	996	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16543	-25.6697104073233	25.3160201244684	500	276.493963782696	189.251509054326	994	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16552	-25.7210444806893	25.2387809947587	500	276.460221550856	189.28801611279	993	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16560	-25.7383611120309	25.0822544406573	500	276.454271356784	189.358793969849	995	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16568	-25.7534671651761	25.1103844982871	500	276.442211055276	189.346733668342	995	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16577	-25.7900426683989	25.0344923841508	500	276.419	189.382	1000	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16585	-25.7077674305271	25.1111819611258	500	276.380239520958	189.289421157685	1002	278.086956521739	202.217391304348	23	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16593	-25.6484453560448	25.0218841224765	500	276.430569430569	189.200799200799	1001	278.090909090909	202.090909090909	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16602	-25.6372333295502	24.9482651765324	500	276.441674975075	189.233300099701	1003	278.090909090909	202.090909090909	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16610	-25.6054840476825	25.0171462972719	500	276.461615154536	189.201395812562	1003	278.090909090909	202.090909090909	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16618	-25.7252848132052	24.9350034250394	500	276.478478478478	189.294294294294	999	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16627	-25.7086729233801	24.9336827203653	500	276.490490490491	189.294294294294	999	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16635	-25.7222251770061	24.7823150504177	500	276.487025948104	189.362275449102	1002	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16643	-25.7430305369057	24.8399963454303	500	276.469651741294	189.337313432836	1005	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16652	-25.6995577196477	24.9461480807323	500	276.496531219029	189.288404360753	1009	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16660	-25.7120836701235	24.907865038567	500	276.489108910891	189.305940594059	1010	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16668	-25.6359400120984	24.8559211358174	500	276.545994065282	189.326409495549	1011	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16677	-25.6923415520541	24.5832783180384	500	276.516765285996	189.449704142012	1014	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16685	-25.7075427423216	24.8965220604779	500	276.48418972332	189.440711462451	1012	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16693	-25.7445849938461	24.9936954514023	500	276.45347698335	189.398628795299	1021	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16702	-25.7003531610695	24.6756242507713	500	276.498525073746	189.53883972468	1017	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16710	-25.7346097094843	24.8083451766034	500	276.429411764706	189.589215686275	1020	278.142857142857	202.380952380952	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16718	-25.8387193329726	24.8725833481202	500	276.390625	189.4560546875	1024	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16727	-25.901368816332	24.6553562706697	500	276.354430379747	189.555014605648	1027	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16735	-25.7956582216727	24.7010843477245	500	276.428851815505	189.53091265947	1019	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16743	-25.7934346153493	24.6194424177868	500	276.433852140078	189.567120622568	1028	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16752	-25.8706420436213	24.8361699301856	500	276.369082125604	189.473429951691	1035	278.181818181818	202.272727272727	22	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16760	-25.8115908294362	24.5898958478499	500	276.43064985451	189.45101842871	1031	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16768	-25.6593997328749	24.7266058608175	500	276.534499514091	189.384839650146	1029	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16777	-25.6663948540271	24.6851894009063	500	276.531189083821	189.40350877193	1026	278.190476190476	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16785	-25.7984797547038	24.3980163822389	500	276.557599225557	189.492739593417	1033	278.3	202.1	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16793	-25.7544322813207	24.414505637259	500	276.669582118562	189.383867832847	1029	278.380952380952	202	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16802	-25.7216551387121	24.5547818369244	500	276.727449078565	189.425800193986	1031	278.421052631579	202.105263157895	19	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16810	-25.8299280644146	24.3828532329285	500	276.656614785992	189.505836575875	1028	278.421052631579	202.105263157895	19	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16818	-25.7355249574792	24.194833506721	500	276.732367149758	189.585507246377	1035	278.421052631579	202.105263157895	19	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16827	-25.6801460691425	24.2093847928448	500	276.850485436893	189.471844660194	1030	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16835	-25.6781274674293	24.5855331863066	500	276.78640776699	189.555339805825	1030	278.45	202.25	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16843	-25.6423826388552	24.426442015044	500	276.892441860465	189.517441860465	1032	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16852	-25.6085428367433	24.6075732868328	500	276.835430784124	189.543078412391	1033	278.45	202.25	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16860	-25.7869463545843	24.7584444962147	500	276.777242044359	189.600771456123	1037	278.526315789474	202.368421052632	19	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16868	-25.5913891553399	25.1051766181667	500	276.877176015474	189.570599613153	1034	278.5	202.5	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16877	-25.6321138388386	25.0461570312569	500	276.850386100386	189.598455598456	1036	278.5	202.5	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16885	-25.7298593737537	24.2088540705157	500	276.838616714697	189.616714697406	1041	278.52380952381	202.142857142857	21	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16893	-25.5402018560345	24.0651571826354	500	276.956605593057	189.53037608486	1037	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16902	-25.4851174493049	24.3177027164982	500	276.985618408437	189.417066155321	1043	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
16910	-25.3817478367562	24.3806190495479	500	277.056730769231	189.385576923077	1040	278.5	202	20	0	0.000000	0.000000	0	0.000000	0.000000	0	0.000000	0.000000	0	4
